Year,Month,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
1998,12,Transportation,0,0,0,0,0,0,12.286,0,12.286,0,0,0,0,0
1999,1,Commerical,0.036,0.569,0.009,0,5.675,4.071,0.018,0,9.765,10.379,0,0,0,0
1999,1,Electric Power,0,4.515,0.026,1.15,14.064,23.801,0,0,37.865,142.744,0,0,99.188,0
1999,1,Industrial,1.5,0.348,0.002,0,158.133,14.234,0.099,8.164,180.629,182.479,0,0,0,0
1999,1,Residential,0,0.722,3.257,0,33.123,0,0,0,0,37.102,0,0,0,0
1999,1,Transportation,0,0,0,0,0,0,10.305,0,10.305,0,0,0,0,0
1999,2,Commerical,0.035,0.514,0.009,0,5.105,4.316,0.015,0,9.436,9.995,0,0,0,0
1999,2,Electric Power,0,3.638,0.048,1.054,9.823,25.229,0,0,35.052,136.2,0,0,96.409,0
1999,2,Industrial,1.458,0.315,0.002,0,117.506,13.225,0.083,6.57,137.384,139.158,0,0,0,0
1999,2,Residential,0,0.652,3.511,0,29.918,0,0,0,0,34.081,0,0,0,0
1999,2,Transportation,0,0,0,0,0,0,8.645,0,8.645,0,0,0,0,0
1999,3,Commerical,0.039,0.569,0.013,0,5.63,4.403,0.017,0,10.05,10.671,0,0,0,0
1999,3,Electric Power,0,4.282,0.131,1.524,7.83,25.741,0,0,33.571,147.294,0,0,107.787,0
1999,3,Industrial,1.63,0.348,0.003,0,103.329,14.425,0.088,7.541,125.383,127.364,0,0,0,0
1999,3,Residential,0,0.722,4.838,0,33.123,0,0,0,0,38.683,0,0,0,0
1999,3,Transportation,0,0,0,0,0,0,9.221,0,9.221,0,0,0,0,0
1999,4,Commerical,0.033,0.551,0.014,0,5.477,4.814,0.015,0,10.306,10.904,0,0,0,0
1999,4,Electric Power,0,3.602,0.187,1.274,11.503,28.141,0,0,39.644,136.564,0,0,91.857,0
1999,4,Industrial,1.389,0.337,0.003,0,134.499,14.279,0.081,8.162,157.021,158.751,0,0,0,0
1999,4,Residential,0,0.699,5.332,0,32.055,0,0,0,0,38.085,0,0,0,0
1999,4,Transportation,0,0,0,0,0,0,8.511,0,8.511,0,0,0,0,0
1999,5,Commerical,0.036,0.569,0.016,0,5.684,5.096,0.015,0,10.795,11.415,0,0,0,0
1999,5,Electric Power,0,4.47,0.216,0.94,15.205,29.79,0,0,44.994,148.047,0,0,97.427,0
1999,5,Industrial,1.473,0.348,0.003,0,168.155,14.825,0.082,7.41,190.471,192.296,0,0,0,0
1999,5,Residential,0,0.722,5.886,0,33.123,0,0,0,0,39.731,0,0,0,0
1999,5,Transportation,0,0,0,0,0,0,8.57,0,8.57,0,0,0,0,0
1999,6,Commerical,0.037,0.551,0.016,0,5.47,4.897,0.017,0,10.383,10.987,0,0,0,0
1999,6,Electric Power,0,4.137,0.225,0.866,10.52,28.627,0,0,39.147,147.08,0,0,102.704,0
1999,6,Industrial,1.553,0.337,0.004,0,125.859,14.327,0.09,6.109,146.385,148.279,0,0,0,0
1999,6,Residential,0,0.699,5.939,0,32.055,0,0,0,0,38.692,0,0,0,0
1999,6,Transportation,0,0,0,0,0,0,9.42,0,9.42,0,0,0,0,0
1999,7,Commerical,0.036,0.569,0.017,0,5.67,4.604,0.014,0,10.289,10.911,0,0,0,0
1999,7,Electric Power,0,4.175,0.227,1.556,13.346,26.918,0,0,40.263,145.965,0,0,99.743,0
1999,7,Industrial,1.508,0.348,0.004,0,151.814,14.541,0.077,6.083,172.516,174.376,0,0,0,0
1999,7,Residential,0,0.722,6.235,0,33.123,0,0,0,0,40.08,0,0,0,0
1999,7,Transportation,0,0,0,0,0,0,8.055,0,8.055,0,0,0,0,0
1999,8,Commerical,0.031,0.569,0.017,0,5.665,4.324,0.017,0,10.006,10.623,0,0,0,0
1999,8,Electric Power,0,4.263,0.186,1.304,12.714,25.277,0,0,37.991,130.184,0,0,86.439,0
1999,8,Industrial,1.307,0.348,0.004,0,146.262,14.379,0.088,7.291,168.02,169.679,0,0,0,0
1999,8,Residential,0,0.722,6.17,0,33.123,0,0,0,0,40.015,0,0,0,0
1999,8,Transportation,0,0,0,0,0,0,9.228,0,9.228,0,0,0,0,0
1999,9,Commerical,0.026,0.551,0.015,0,5.476,4.427,0.017,0,9.919,10.511,0,0,0,0
1999,9,Electric Power,0,4.284,0.13,1.288,11.336,25.881,0,0,37.217,113.114,0,0,70.196,0
1999,9,Industrial,1.061,0.337,0.003,0,133.033,14.056,0.088,7.618,154.795,156.197,0,0,0,0
1999,9,Residential,0,0.699,5.627,0,32.055,0,0,0,0,38.381,0,0,0,0
1999,9,Transportation,0,0,0,0,0,0,9.249,0,9.249,0,0,0,0,0
1999,10,Commerical,0.024,0.569,0.014,0,5.641,4.398,0.021,0,10.06,10.667,0,0,0,0
1999,10,Electric Power,0,4.442,0.166,1.428,9.31,25.713,0,0,35.023,107.932,0,0,66.873,0
1999,10,Industrial,1.011,0.348,0.003,0,116.339,14.422,0.11,8.229,139.1,140.462,0,0,0,0
1999,10,Residential,0,0.722,5.129,0,33.123,0,0,0,0,38.974,0,0,0,0
1999,10,Transportation,0,0,0,0,0,0,11.485,0,11.485,0,0,0,0,0
1999,11,Commerical,0.026,0.551,0.011,0,5.483,4.352,0.021,0,9.856,10.444,0,0,0,0
1999,11,Electric Power,0,4.214,0.086,1.209,12.389,25.441,0,0,37.83,114.447,0,0,71.108,0
1999,11,Industrial,1.075,0.337,0.002,0,142.292,14.012,0.113,7.713,164.13,165.545,0,0,0,0
1999,11,Residential,0,0.699,4.207,0,32.055,0,0,0,0,36.96,0,0,0,0
1999,11,Transportation,0,0,0,0,0,0,11.804,0,11.804,0,0,0,0,0
1999,12,Commerical,0.031,0.569,0.011,0,5.646,4.215,0.024,0,9.884,10.494,0,0,0,0
1999,12,Electric Power,0,4.568,0.061,1.72,9.988,24.639,0,0,34.627,124.874,0,0,83.899,0
1999,12,Industrial,1.269,0.348,0.002,0,122.299,14.316,0.127,8.945,145.687,147.307,0,0,0,0
1999,12,Residential,0,0.722,3.993,0,33.123,0,0,0,0,37.839,0,0,0,0
1999,12,Transportation,0,0,0,0,0,0,13.302,0,13.302,0,0,0,0,0
2000,1,Commerical,0.031,0.644,0.01,0,6.025,3.856,0.032,0,9.913,10.598,0,0,0,0
2000,1,Electric Power,0,4.341,0.031,2.202,8.373,25.983,0,0,34.356,126.069,0,0,85.14,0
2000,1,Industrial,1.298,0.373,0.002,0,110.736,12.182,0.107,8.227,131.251,132.924,0,0,0,0
2000,1,Residential,0,0.728,3.112,0,35.574,0,0,0,0,39.414,0,0,0,0
2000,1,Transportation,0,0,0,0,0,0,11.348,0,11.348,0,0,0,0,0
2000,2,Commerical,0.028,0.602,0.011,0,5.668,4.001,0.026,0,9.696,10.336,0,0,0,0
2000,2,Electric Power,0,4.005,0.072,2.409,11.232,26.963,0,0,38.195,120.215,0,0,75.535,0
2000,2,Industrial,1.151,0.349,0.002,0,135.08,11.688,0.089,7.767,154.624,156.126,0,0,0,0
2000,2,Residential,0,0.681,3.354,0,33.279,0,0,0,0,37.315,0,0,0,0
2000,2,Transportation,0,0,0,0,0,0,9.412,0,9.412,0,0,0,0,0
2000,3,Commerical,0.033,0.644,0.015,0,6.057,4.56,0.032,0,10.65,11.341,0,0,0,0
2000,3,Electric Power,0,4.048,0.093,1.194,11.781,30.73,0,0,42.51,137.556,0,0,89.71,0
2000,3,Industrial,1.367,0.373,0.003,0,142.302,12.704,0.109,8.296,163.411,165.154,0,0,0,0
2000,3,Residential,0,0.728,4.622,0,35.574,0,0,0,0,40.924,0,0,0,0
2000,3,Transportation,0,0,0,0,0,0,11.537,0,11.537,0,0,0,0,0
2000,4,Commerical,0.035,0.623,0.016,0,5.86,4.544,0.028,0,10.431,11.106,0,0,0,0
2000,4,Electric Power,0,4.241,0.126,1.126,11.174,30.619,0,0,41.793,142.999,0,0,95.713,0
2000,4,Industrial,1.459,0.361,0.004,0,135.61,12.391,0.094,8.501,156.596,158.419,0,0,0,0
2000,4,Residential,0,0.705,5.094,0,34.426,0,0,0,0,40.225,0,0,0,0
2000,4,Transportation,0,0,0,0,0,0,9.988,0,9.988,0,0,0,0,0
2000,5,Commerical,0.034,0.644,0.018,0,6.047,4.879,0.032,0,10.957,11.653,0,0,0,0
2000,5,Electric Power,0,4.061,0.187,1.392,10.641,32.875,0,0,43.517,141.278,0,0,92.122,0
2000,5,Industrial,1.404,0.373,0.004,0,131.749,12.94,0.108,8.496,153.293,155.074,0,0,0,0
2000,5,Residential,0,0.728,5.623,0,35.574,0,0,0,0,41.926,0,0,0,0
2000,5,Transportation,0,0,0,0,0,0,11.441,0,11.441,0,0,0,0,0
2000,6,Commerical,0.031,0.623,0.018,0,5.842,3.926,0.024,0,9.792,10.464,0,0,0,0
2000,6,Electric Power,0,3.972,0.199,1.525,9.291,26.454,0,0,35.745,126.051,0,0,84.611,0
2000,6,Industrial,1.289,0.361,0.004,0,118.167,11.933,0.082,7.518,137.7,139.354,0,0,0,0
2000,6,Residential,0,0.705,5.674,0,34.426,0,0,0,0,40.805,0,0,0,0
2000,6,Transportation,0,0,0,0,0,0,8.683,0,8.683,0,0,0,0,0
2000,7,Commerical,0.03,0.644,0.019,0,6.053,4.105,0.03,0,10.188,10.88,0,0,0,0
2000,7,Electric Power,0,4.093,0.281,1.296,11.352,27.659,0,0,39.011,125.75,0,0,81.068,0
2000,7,Industrial,1.235,0.373,0.004,0,138.327,12.367,0.1,8.471,159.264,160.876,0,0,0,0
2000,7,Residential,0,0.728,5.957,0,35.574,0,0,0,0,42.259,0,0,0,0
2000,7,Transportation,0,0,0,0,0,0,10.646,0,10.646,0,0,0,0,0
2000,8,Commerical,0.027,0.644,0.019,0,6.056,3.93,0.033,0,10.019,10.708,0,0,0,0
2000,8,Electric Power,0,4.1,0.226,1.284,11.675,26.482,0,0,38.157,117.615,0,0,73.846,0
2000,8,Industrial,1.125,0.373,0.004,0,141.327,12.237,0.111,7.513,161.187,162.689,0,0,0,0
2000,8,Residential,0,0.728,5.895,0,35.574,0,0,0,0,42.197,0,0,0,0
2000,8,Transportation,0,0,0,0,0,0,11.746,0,11.746,0,0,0,0,0
2000,9,Commerical,0.022,0.623,0.017,0,5.854,3.752,0.03,0,9.636,10.298,0,0,0,0
2000,9,Electric Power,0,3.439,0.211,1.134,10.56,25.282,0,0,35.842,100.428,0,0,59.802,0
2000,9,Industrial,0.911,0.361,0.004,0,129.924,11.804,0.102,7.967,149.797,151.073,0,0,0,0
2000,9,Residential,0,0.705,5.376,0,34.426,0,0,0,0,40.508,0,0,0,0
2000,9,Transportation,0,0,0,0,0,0,10.807,0,10.807,0,0,0,0,0
2000,10,Commerical,0.021,0.644,0.016,0,6.067,4.046,0.036,0,10.149,10.829,0,0,0,0
2000,10,Electric Power,0,3.71,0.137,1.404,12.796,27.264,0,0,40.06,103.048,0,0,57.738,0
2000,10,Industrial,0.88,0.373,0.003,0,151.706,12.323,0.122,8.804,172.955,174.211,0,0,0,0
2000,10,Residential,0,0.728,4.9,0,35.574,0,0,0,0,41.202,0,0,0,0
2000,10,Transportation,0,0,0,0,0,0,12.955,0,12.955,0,0,0,0,0
2000,11,Commerical,0.024,0.623,0.013,0,5.872,3.728,0.036,0,9.635,10.295,0,0,0,0
2000,11,Electric Power,0,3.912,0.068,2.808,12.511,25.118,0,0,37.629,108.789,0,0,64.372,0
2000,11,Industrial,0.981,0.361,0.003,0,147.994,11.786,0.121,8.465,168.367,169.711,0,0,0,0
2000,11,Residential,0,0.705,4.019,0,34.426,0,0,0,0,39.151,0,0,0,0
2000,11,Transportation,0,0,0,0,0,0,12.842,0,12.842,0,0,0,0,0
2000,12,Commerical,0.024,0.644,0.012,0,6.068,1.93,0.038,0,8.035,8.715,0,0,0,0
2000,12,Electric Power,0,4.164,0.052,1.309,12.936,13.004,0,0,25.94,97.613,0,0,66.148,0
2000,12,Industrial,1.008,0.373,0.003,0,153.004,10.755,0.127,9.153,173.039,174.423,0,0,0,0
2000,12,Residential,0,0.728,3.815,0,35.574,0,0,0,0,40.118,0,0,0,0
2000,12,Transportation,0,0,0,0,0,0,13.483,0,13.483,0,0,0,0,0
2001,1,Commerical,0.021,0.702,0.012,0,5.684,2.006,0.033,0,7.722,8.457,0,0,0,0
2001,1,Electric Power,0,4.194,0.022,1.328,11.569,17.303,0,0,28.872,97.919,0,0,63.502,0
2001,1,Industrial,0.8,0.404,0.003,0,127.304,11.505,0.261,9.15,148.221,149.428,0,0,0,0
2001,1,Residential,0,0.803,2.971,0,31.425,0,0,0,0,35.198,0,0,0,0
2001,1,Transportation,0,0,0,0,0,0,14.203,0,14.294,0,0,0,0,0.092
2001,2,Commerical,0.02,0.634,0.013,0,5.125,1.872,0.027,0,7.024,7.692,0,0,0,0
2001,2,Electric Power,0,3.661,0.043,1.471,9.491,15.702,0,0,25.193,89.163,0,0,58.794,0
2001,2,Industrial,0.803,0.365,0.003,0,112.969,9.636,0.211,8.318,131.134,132.305,0,0,0,0
2001,2,Residential,0,0.725,3.203,0,28.384,0,0,0,0,32.311,0,0,0,0
2001,2,Transportation,0,0,0,0,0,0,11.464,0,11.528,0,0,0,0,0.064
2001,3,Commerical,0.022,0.702,0.018,0,5.691,1.928,0.029,0,7.647,8.389,0,0,0,0
2001,3,Electric Power,0,4.06,0.107,1.816,10.434,17.563,0,0,27.997,102.673,0,0,68.693,0
2001,3,Industrial,1.153,0.404,0.004,0,120.59,10.827,0.225,8.96,140.603,142.164,0,0,0,0
2001,3,Residential,0,0.803,4.413,0,31.425,0,0,0,0,36.64,0,0,0,0
2001,3,Transportation,0,0,0,0,0,0,12.232,0,12.336,0,0,0,0,0.104
2001,4,Commerical,0.025,0.68,0.02,0,5.462,1.955,0.024,0,7.441,8.165,0,0,0,0
2001,4,Electric Power,0,3.736,0.132,2.336,9.402,17.144,0,0,26.546,93.221,0,0,60.47,0
2001,4,Industrial,0.965,0.391,0.004,0,118.698,11.018,0.187,8.259,138.161,139.522,0,0,0,0
2001,4,Residential,0,0.777,4.864,0,30.411,0,0,0,0,36.051,0,0,0,0
2001,4,Transportation,0,0,0,0,0,0,10.159,0,10.24,0,0,0,0,0.081
2001,5,Commerical,0.024,0.702,0.022,0,5.667,2.022,0.025,0,7.713,8.461,0,0,0,0
2001,5,Electric Power,0,3.656,0.277,2.167,10.083,17.612,0,0,27.695,98.196,0,0,64.402,0
2001,5,Industrial,1.001,0.404,0.005,0,114.282,10.195,0.197,8.548,133.223,134.633,0,0,0,0
2001,5,Residential,0,0.803,5.369,0,31.425,0,0,0,0,37.597,0,0,0,0
2001,5,Transportation,0,0,0,0,0,0,10.713,0,10.806,0,0,0,0,0.092
2001,6,Commerical,0.024,0.68,0.022,0,5.493,2.147,0.019,0,7.658,8.384,0,0,0,0
2001,6,Electric Power,0,3.712,0.311,2.285,11.607,18.076,0,0,29.683,105.696,0,0,69.706,0
2001,6,Industrial,0.993,0.391,0.005,0,116.261,9.912,0.146,8.474,134.793,136.182,0,0,0,0
2001,6,Residential,0,0.777,5.418,0,30.411,0,0,0,0,36.605,0,0,0,0
2001,6,Transportation,0,0,0,0,0,0,7.958,0,8.053,0,0,0,0,0.095
2001,7,Commerical,0.018,0.702,0.023,0,5.678,2.272,0.033,0,7.982,8.726,0,0,0,0
2001,7,Electric Power,0,4.021,0.314,2.167,11.414,18.851,0,0,30.265,97.61,0,0,60.843,0
2001,7,Industrial,0.825,0.404,0.005,0,120.904,10.275,0.259,8.889,140.327,141.561,0,0,0,0
2001,7,Residential,0,0.803,5.687,0,31.425,0,0,0,0,37.915,0,0,0,0
2001,7,Transportation,0,0,0,0,0,0,14.067,0,14.218,0,0,0,0,0.151
2001,8,Commerical,0.015,0.702,0.023,0,5.673,2.265,0.023,0,7.96,8.701,0,0,0,0
2001,8,Electric Power,0,3.983,0.291,1.969,11.432,18.851,0,0,30.283,99.965,0,0,63.439,0
2001,8,Industrial,1.08,0.404,0.005,0,124.827,10.141,0.177,8.999,144.145,145.634,0,0,0,0
2001,8,Residential,0,0.803,5.628,0,31.425,0,0,0,0,37.856,0,0,0,0
2001,8,Transportation,0,0,0,0,0,0,9.65,0,9.739,0,0,0,0,0.09
2001,9,Commerical,0.013,0.68,0.021,0,5.486,2.096,0.026,0,7.608,8.321,0,0,0,0
2001,9,Electric Power,0,3.886,0.221,1.673,10.316,17.445,0,0,27.761,84.753,0,0,51.212,0
2001,9,Industrial,0.829,0.391,0.005,0,117.453,10.014,0.205,8.884,136.555,137.78,0,0,0,0
2001,9,Residential,0,0.777,5.133,0,30.411,0,0,0,0,36.321,0,0,0,0
2001,9,Transportation,0,0,0,0,0,0,11.128,0,11.258,0,0,0,0,0.13
2001,10,Commerical,0.013,0.702,0.019,0,5.663,1.97,0.035,0,7.668,8.402,0,0,0,0
2001,10,Electric Power,0,3.964,0.071,2.071,9.952,17.501,0,0,27.453,84.822,0,0,51.263,0
2001,10,Industrial,0.704,0.404,0.004,0,127.141,11.01,0.275,9.582,148.009,149.121,0,0,0,0
2001,10,Residential,0,0.803,4.679,0,31.425,0,0,0,0,36.906,0,0,0,0
2001,10,Transportation,0,0,0,0,0,0,14.974,0,15.121,0,0,0,0,0.147
2001,11,Commerical,0.013,0.68,0.015,0,5.483,1.839,0.028,0,7.351,8.059,0,0,0,0
2001,11,Electric Power,0,3.948,0.049,1.605,9.901,16.924,0,0,26.825,84.328,0,0,51.901,0
2001,11,Industrial,0.674,0.391,0.003,0,120.21,12.044,0.222,9.713,142.188,143.257,0,0,0,0
2001,11,Residential,0,0.777,3.838,0,30.411,0,0,0,0,35.025,0,0,0,0
2001,11,Transportation,0,0,0,0,0,0,12.069,0,12.243,0,0,0,0,0.174
2001,12,Commerical,0.018,0.702,0.015,0,5.686,2.172,0.028,0,7.886,8.621,0,0,0,0
2001,12,Electric Power,0,4.061,0.014,2.101,10.801,17.764,0,0,28.565,99.827,0,0,65.087,0
2001,12,Industrial,0.904,0.404,0.003,0,122.004,12.019,0.224,9.821,144.068,145.38,0,0,0,0
2001,12,Residential,0,0.803,3.643,0,31.425,0,0,0,0,35.87,0,0,0,0
2001,12,Transportation,0,0,0,0,0,0,12.205,0,12.296,0,0,0,0,0.091
2002,1,Commerical,0.002,0.743,0.014,0,5.847,1.858,0.035,0,7.739,8.499,0,0,0,0
2002,1,Electric Power,0,4.393,0.039,2.769,12.587,19.055,0,0,31.642,112.195,0,0,73.352,0
2002,1,Industrial,1.01,0.407,0.003,0,118.659,12.782,0.238,10.692,142.371,143.79,0,0,0,0
2002,1,Residential,0,0.867,2.867,0,32.274,0,0,0,0,36.007,0,0,0,0
2002,1,Transportation,0,0,0,0,0,0,12.657,0,12.825,0,0,0,0,0.168
2002,2,Commerical,0.004,0.671,0.015,0,5.266,1.687,0.033,0,6.986,7.676,0,0,0,0
2002,2,Electric Power,0,3.863,0.08,2.436,10.01,16.734,0,0,26.744,101.062,0,0,67.939,0
2002,2,Industrial,0.951,0.367,0.003,0,104.031,11.306,0.224,8.752,124.314,125.635,0,0,0,0
2002,2,Residential,0,0.783,3.09,0,29.151,0,0,0,0,33.024,0,0,0,0
2002,2,Transportation,0,0,0,0,0,0,11.941,0,12.176,0,0,0,0,0.235
2002,3,Commerical,0.004,0.743,0.021,0,5.834,1.913,0.028,0,7.775,8.543,0,0,0,0
2002,3,Electric Power,0,4.248,0.151,2.907,13.156,19.016,0,0,32.172,110.216,0,0,70.737,0
2002,3,Industrial,0.942,0.407,0.005,0,108.38,12.991,0.195,10.128,131.693,133.046,0,0,0,0
2002,3,Residential,0,0.867,4.258,0,32.274,0,0,0,0,37.398,0,0,0,0
2002,3,Transportation,0,0,0,0,0,0,10.366,0,10.686,0,0,0,0,0.321
2002,4,Commerical,0.003,0.719,0.023,0,5.646,1.975,0.034,0,7.654,8.4,0,0,0,0
2002,4,Electric Power,0,3.803,0.156,3.495,11.337,17.835,0,0,29.172,118.274,0,0,81.647,0
2002,4,Industrial,1.08,0.393,0.005,0,110.12,11.791,0.232,9.668,131.811,133.29,0,0,0,0
2002,4,Residential,0,0.839,4.692,0,31.233,0,0,0,0,36.764,0,0,0,0
2002,4,Transportation,0,0,0,0,0,0,12.359,0,12.496,0,0,0,0,0.137
2002,5,Commerical,0.003,0.743,0.026,0,5.811,2.285,0.036,0,8.132,8.904,0,0,0,0
2002,5,Electric Power,0,4.149,0.197,3.677,11.398,18.798,0,0,30.196,128.21,0,0,89.992,0
2002,5,Industrial,0.978,0.407,0.006,0,118.53,11.821,0.247,10.227,140.825,142.215,0,0,0,0
2002,5,Residential,0,0.867,5.18,0,32.274,0,0,0,0,38.321,0,0,0,0
2002,5,Transportation,0,0,0,0,0,0,13.16,0,13.328,0,0,0,0,0.168
2002,6,Commerical,0.004,0.719,0.026,0,5.628,2.307,0.033,0,7.967,8.717,0,0,0,0
2002,6,Electric Power,0,3.927,0.326,3.843,11.756,19.518,0,0,31.274,134.759,0,0,95.39,0
2002,6,Industrial,0.868,0.393,0.006,0,110.709,11.54,0.224,9.456,131.93,133.198,0,0,0,0
2002,6,Residential,0,0.839,5.227,0,31.233,0,0,0,0,37.299,0,0,0,0
2002,6,Transportation,0,0,0,0,0,0,11.958,0,12.135,0,0,0,0,0.177
2002,7,Commerical,0.004,0.743,0.027,0,5.866,2.491,0.038,0,8.395,9.17,0,0,0,0
2002,7,Electric Power,0,4.307,0.292,3.038,12.874,20.876,0,0,33.75,127.356,0,0,85.969,0
2002,7,Industrial,0.933,0.407,0.006,0,125.42,11.897,0.261,10.133,147.711,149.056,0,0,0,0
2002,7,Residential,0,0.867,5.487,0,32.274,0,0,0,0,38.628,0,0,0,0
2002,7,Transportation,0,0,0,0,0,0,13.924,0,14.131,0,0,0,0,0.207
2002,8,Commerical,0.004,0.743,0.027,0,5.854,2.551,0.038,0,8.443,9.217,0,0,0,0
2002,8,Electric Power,0,4.187,0.256,3.332,13.272,20.871,0,0,34.143,112.908,0,0,70.989,0
2002,8,Industrial,0.945,0.407,0.006,0,112.156,12.003,0.259,10.727,135.146,136.504,0,0,0,0
2002,8,Residential,0,0.867,5.43,0,32.274,0,0,0,0,38.571,0,0,0,0
2002,8,Transportation,0,0,0,0,0,0,13.829,0,13.956,0,0,0,0,0.127
2002,9,Commerical,0.004,0.719,0.024,0,5.646,2.353,0.038,0,8.037,8.785,0,0,0,0
2002,9,Electric Power,0,4.078,0.179,2.511,13.808,19.492,0,0,33.3,97.522,0,0,57.454,0
2002,9,Industrial,0.842,0.393,0.005,0,120.524,11.548,0.26,11.082,143.414,144.656,0,0,0,0
2002,9,Residential,0,0.839,4.953,0,31.233,0,0,0,0,37.024,0,0,0,0
2002,9,Transportation,0,0,0,0,0,0,13.859,0,13.987,0,0,0,0,0.127
2002,10,Commerical,0.003,0.743,0.022,0,5.816,2.306,0.046,0,8.167,8.937,0,0,0,0
2002,10,Electric Power,0,4.214,0.106,2.506,12.703,18.932,0,0,31.635,95.877,0,0,57.416,0
2002,10,Industrial,1.169,0.407,0.005,0,129.523,12.364,0.313,12.606,154.805,156.386,0,0,0,0
2002,10,Residential,0,0.867,4.514,0,32.274,0,0,0,0,37.654,0,0,0,0
2002,10,Transportation,0,0,0,0,0,0,16.657,0,16.792,0,0,0,0,0.135
2002,11,Commerical,0.004,0.719,0.018,0,5.622,2.244,0.052,0,7.918,8.66,0,0,0,0
2002,11,Electric Power,0,4.058,0.096,2.238,13.166,18.622,0,0,31.788,103.97,0,0,65.789,0
2002,11,Industrial,1.526,0.393,0.004,0,116.471,12.968,0.356,12.672,142.467,144.39,0,0,0,0
2002,11,Residential,0,0.839,3.703,0,31.233,0,0,0,0,35.774,0,0,0,0
2002,11,Transportation,0,0,0,0,0,0,18.983,0,19.127,0,0,0,0,0.144
2002,12,Commerical,0.004,0.743,0.017,0,5.824,1.907,0.049,0,7.78,8.545,0,0,0,0
2002,12,Electric Power,0,4.219,0.015,2.577,14.125,20.031,0,0,34.156,113.089,0,0,72.123,0
2002,12,Industrial,1.806,0.407,0.004,0,121.91,13.332,0.336,13.912,149.49,151.706,0,0,0,0
2002,12,Residential,0,0.867,3.515,0,32.274,0,0,0,0,36.655,0,0,0,0
2002,12,Transportation,0,0,0,0,0,0,17.896,0,18.038,0,0,0,0,0.141
2003,1,Commerical,0.02,0.934,0.017,0,6.079,2.456,0.059,0,8.594,9.564,0,0,0,0
2003,1,Electric Power,0,4.291,0.045,2.158,15.72,19.243,0,0,34.963,110.511,0,0,69.055,0
2003,1,Industrial,1.213,0.289,0.004,0,113.792,12.733,0.319,13.831,140.674,142.18,0,0,0,0
2003,1,Residential,0,1.104,2.783,0,33.973,0,0,0,0,37.86,0,0,0,0
2003,1,Transportation,0,0,0,0,0,0,16.332,0,16.514,0,0,0,0,0.182
2003,2,Commerical,0.018,0.844,0.018,0,5.486,2.116,0.07,0,7.672,8.552,0,0,0,0
2003,2,Electric Power,0,3.857,0.061,2.543,13.302,16.838,0,0,30.14,103.045,0,0,66.445,0
2003,2,Industrial,1.025,0.261,0.004,0,104.245,11.553,0.379,11.911,128.089,129.379,0,0,0,0
2003,2,Residential,0,0.997,3,0,30.685,0,0,0,0,34.682,0,0,0,0
2003,2,Transportation,0,0,0,0,0,0,19.43,0,19.533,0,0,0,0,0.103
2003,3,Commerical,0.021,0.934,0.025,0,6.061,2.404,0.059,0,8.524,9.505,0,0,0,0
2003,3,Electric Power,0,4.138,0.171,3.535,13.67,19.504,0,0,33.174,122.327,0,0,81.308,0
2003,3,Industrial,1.248,0.289,0.005,0,112.633,12.394,0.32,13.662,139.01,140.552,0,0,0,0
2003,3,Residential,0,1.104,4.134,0,33.973,0,0,0,0,39.21,0,0,0,0
2003,3,Transportation,0,0,0,0,0,0,16.383,0,16.514,0,0,0,0,0.131
2003,4,Commerical,0.022,0.904,0.027,0,5.858,2.405,0.067,0,8.329,9.282,0,0,0,0
2003,4,Electric Power,0,3.98,0.206,3.729,12.303,18.742,0,0,31.045,122.595,0,0,83.636,0
2003,4,Industrial,0.82,0.279,0.006,0,111.776,12.188,0.361,13.546,137.871,138.977,0,0,0,0
2003,4,Residential,0,1.068,4.556,0,32.877,0,0,0,0,38.501,0,0,0,0
2003,4,Transportation,0,0,0,0,0,0,18.505,0,18.613,0,0,0,0,0.108
2003,5,Commerical,0.022,0.934,0.03,0,6.05,2.526,0.067,0,8.643,9.63,0,0,0,0
2003,5,Electric Power,0,3.988,0.232,3.434,11.584,19.294,0,0,30.878,137.489,0,0,98.958,0
2003,5,Industrial,1.317,0.289,0.007,0,112.284,11.42,0.361,13.652,137.717,139.329,0,0,0,0
2003,5,Residential,0,1.104,5.03,0,33.973,0,0,0,0,40.106,0,0,0,0
2003,5,Transportation,0,0,0,0,0,0,18.502,0,18.614,0,0,0,0,0.113
2003,6,Commerical,0.023,0.904,0.03,0,5.868,2.459,0.064,0,8.391,9.348,0,0,0,0
2003,6,Electric Power,0,4.172,0.309,3.573,13.106,19.338,0,0,32.444,136.776,0,0,96.277,0
2003,6,Industrial,1.237,0.279,0.007,0,110.785,11.118,0.344,13.687,135.935,137.458,0,0,0,0
2003,6,Residential,0,1.068,5.075,0,32.877,0,0,0,0,39.02,0,0,0,0
2003,6,Transportation,0,0,0,0,0,0,17.634,0,17.749,0,0,0,0,0.115
2003,7,Commerical,0.022,0.934,0.032,0,6.074,2.582,0.065,0,8.721,9.709,0,0,0,0
2003,7,Electric Power,0,4.19,0.213,3.253,14.962,20.527,0,0,35.489,126.645,0,0,83.5,0
